Mon, 07 Sep 2020 11:56:02 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:02 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:02 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:02 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:02 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:05 INFO     Done!
Mon, 07 Sep 2020 11:56:05 INFO     Program started
Mon, 07 Sep 2020 11:56:05 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:05 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:05 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:05 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:05 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:08 INFO     Done!
Mon, 07 Sep 2020 11:56:08 INFO     Program started
Mon, 07 Sep 2020 11:56:08 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:08 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:08 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:08 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:08 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:09 INFO     Program started
Mon, 07 Sep 2020 11:56:09 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:09 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:09 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:09 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:10 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:11 INFO     Program started
Mon, 07 Sep 2020 11:56:11 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:11 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:11 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:11 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:11 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:13 INFO     Done!
Mon, 07 Sep 2020 11:56:14 INFO     Program started
Mon, 07 Sep 2020 11:56:14 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:14 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:14 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:14 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:14 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:16 INFO     Done!
Mon, 07 Sep 2020 11:56:16 INFO     Program started
Mon, 07 Sep 2020 11:56:16 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:16 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:16 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:16 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:16 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:19 INFO     Done!
Mon, 07 Sep 2020 11:56:19 INFO     Program started
Mon, 07 Sep 2020 11:56:19 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:19 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:19 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:19 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:19 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:22 INFO     Done!
Mon, 07 Sep 2020 11:56:22 INFO     Program started
Mon, 07 Sep 2020 11:56:22 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:22 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:22 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:22 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:23 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:26 INFO     Done!
Mon, 07 Sep 2020 11:56:26 INFO     Program started
Mon, 07 Sep 2020 11:56:26 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:26 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:26 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:26 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:26 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:29 INFO     Done!
Mon, 07 Sep 2020 11:56:29 INFO     Program started
Mon, 07 Sep 2020 11:56:29 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:29 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:29 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:29 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:30 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:33 INFO     Done!
Mon, 07 Sep 2020 11:56:33 INFO     Program started
Mon, 07 Sep 2020 11:56:33 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:33 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:33 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:33 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:33 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:36 INFO     Done!
Mon, 07 Sep 2020 11:56:37 INFO     Program started
Mon, 07 Sep 2020 11:56:37 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:37 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:37 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:37 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:37 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:39 INFO     Done!
Mon, 07 Sep 2020 11:56:40 INFO     Program started
Mon, 07 Sep 2020 11:56:40 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:40 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:40 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:40 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:40 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:42 INFO     Done!
Mon, 07 Sep 2020 11:56:42 INFO     Program started
Mon, 07 Sep 2020 11:56:42 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:42 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:42 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:42 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:42 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:45 INFO     Done!
Mon, 07 Sep 2020 11:56:46 INFO     Program started
Mon, 07 Sep 2020 11:56:46 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:46 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:46 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:46 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:46 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:48 INFO     Done!
Mon, 07 Sep 2020 11:56:48 INFO     Program started
Mon, 07 Sep 2020 11:56:48 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:48 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:48 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:48 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:48 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:50 INFO     Done!
Mon, 07 Sep 2020 11:56:51 INFO     Program started
Mon, 07 Sep 2020 11:56:51 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:51 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:51 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:51 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:51 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:54 INFO     Done!
Mon, 07 Sep 2020 11:56:54 INFO     Program started
Mon, 07 Sep 2020 11:56:54 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:54 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:54 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:54 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:54 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:55 INFO     Program started
Mon, 07 Sep 2020 11:56:55 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:55 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:55 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:55 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:55 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:57 INFO     Done!
Mon, 07 Sep 2020 11:56:57 INFO     Program started
Mon, 07 Sep 2020 11:56:57 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:57 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:57 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:57 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:57 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:56:59 INFO     Done!
Mon, 07 Sep 2020 11:56:59 INFO     Program started
Mon, 07 Sep 2020 11:56:59 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:56:59 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:56:59 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:56:59 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:56:59 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:01 INFO     Done!
Mon, 07 Sep 2020 11:57:02 INFO     Program started
Mon, 07 Sep 2020 11:57:02 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:02 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:02 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:02 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:02 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:04 INFO     Done!
Mon, 07 Sep 2020 11:57:04 INFO     Program started
Mon, 07 Sep 2020 11:57:04 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:04 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:04 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:04 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:04 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:06 INFO     Done!
Mon, 07 Sep 2020 11:57:06 INFO     Program started
Mon, 07 Sep 2020 11:57:06 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:06 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:06 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:06 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:06 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:08 INFO     Done!
Mon, 07 Sep 2020 11:57:08 INFO     Program started
Mon, 07 Sep 2020 11:57:08 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:08 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:08 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:08 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:08 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:10 INFO     Done!
Mon, 07 Sep 2020 11:57:10 INFO     Program started
Mon, 07 Sep 2020 11:57:10 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:10 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:10 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:10 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:10 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:12 INFO     Done!
Mon, 07 Sep 2020 11:57:13 INFO     Program started
Mon, 07 Sep 2020 11:57:13 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:13 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:13 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:13 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:13 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:13 INFO     Program started
Mon, 07 Sep 2020 11:57:13 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:13 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:13 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:13 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:14 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:14 INFO     Program started
Mon, 07 Sep 2020 11:57:14 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:14 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:14 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:14 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:14 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:16 INFO     Done!
Mon, 07 Sep 2020 11:57:16 INFO     Program started
Mon, 07 Sep 2020 11:57:16 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:16 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:16 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:16 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:16 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:17 INFO     Program started
Mon, 07 Sep 2020 11:57:17 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:17 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:17 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:17 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:17 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:19 INFO     Done!
Mon, 07 Sep 2020 11:57:19 INFO     Program started
Mon, 07 Sep 2020 11:57:19 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:19 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:19 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:19 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:19 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:20 INFO     Program started
Mon, 07 Sep 2020 11:57:20 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:20 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:20 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:20 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:20 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:21 INFO     Program started
Mon, 07 Sep 2020 11:57:21 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:21 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:21 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:21 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:21 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:24 INFO     Done!
Mon, 07 Sep 2020 11:57:24 INFO     Program started
Mon, 07 Sep 2020 11:57:24 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:24 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:24 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:24 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:24 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:26 INFO     Program started
Mon, 07 Sep 2020 11:57:26 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:26 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:26 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:26 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:26 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:30 INFO     Done!
Mon, 07 Sep 2020 11:57:31 INFO     Program started
Mon, 07 Sep 2020 11:57:31 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:31 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:31 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:31 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:31 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:33 INFO     Done!
Mon, 07 Sep 2020 11:57:34 INFO     Program started
Mon, 07 Sep 2020 11:57:34 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:34 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:34 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:34 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:34 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:35 INFO     Program started
Mon, 07 Sep 2020 11:57:35 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:35 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:35 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:35 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:35 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:37 INFO     Done!
Mon, 07 Sep 2020 11:57:37 INFO     Program started
Mon, 07 Sep 2020 11:57:37 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:37 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:37 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:37 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:37 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:40 INFO     Done!
Mon, 07 Sep 2020 11:57:40 INFO     Program started
Mon, 07 Sep 2020 11:57:40 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:40 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:40 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:40 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:40 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:43 INFO     Done!
Mon, 07 Sep 2020 11:57:43 INFO     Program started
Mon, 07 Sep 2020 11:57:43 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:43 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:43 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:43 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:43 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:46 INFO     Done!
Mon, 07 Sep 2020 11:57:47 INFO     Program started
Mon, 07 Sep 2020 11:57:47 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:47 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:47 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:47 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:47 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:49 INFO     Done!
Mon, 07 Sep 2020 11:57:49 INFO     Program started
Mon, 07 Sep 2020 11:57:49 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:49 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:49 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:49 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:49 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:52 INFO     Done!
Mon, 07 Sep 2020 11:57:52 INFO     Program started
Mon, 07 Sep 2020 11:57:52 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:52 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:52 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:52 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:52 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:53 INFO     Program started
Mon, 07 Sep 2020 11:57:53 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:53 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:53 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:53 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:53 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:55 INFO     Done!
Mon, 07 Sep 2020 11:57:56 INFO     Program started
Mon, 07 Sep 2020 11:57:56 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:56 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:56 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:56 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:56 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:58 INFO     Done!
Mon, 07 Sep 2020 11:57:58 INFO     Program started
Mon, 07 Sep 2020 11:57:58 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:58 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:58 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:58 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:58 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:57:59 INFO     Program started
Mon, 07 Sep 2020 11:57:59 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:57:59 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:57:59 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:57:59 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:57:59 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:01 INFO     Done!
Mon, 07 Sep 2020 11:58:02 INFO     Program started
Mon, 07 Sep 2020 11:58:02 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:02 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:58:02 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:58:02 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:58:02 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:04 INFO     Done!
Mon, 07 Sep 2020 11:58:04 INFO     Program started
Mon, 07 Sep 2020 11:58:04 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:04 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:58:04 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:58:04 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:58:04 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:06 INFO     Done!
Mon, 07 Sep 2020 11:58:07 INFO     Program started
Mon, 07 Sep 2020 11:58:07 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:07 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:58:07 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:58:07 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:58:07 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:09 INFO     Done!
Mon, 07 Sep 2020 11:58:09 INFO     Program started
Mon, 07 Sep 2020 11:58:09 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:09 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:58:09 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:58:09 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:58:10 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:11 INFO     Done!
Mon, 07 Sep 2020 11:58:12 INFO     Program started
Mon, 07 Sep 2020 11:58:12 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:12 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
Mon, 07 Sep 2020 11:58:12 INFO     Model selected: EVScheduleV2G
Mon, 07 Sep 2020 11:58:12 INFO     Given model file found and selected from the models library
Mon, 07 Sep 2020 11:58:12 INFO     Given testcase file found and selected from the testcase library
Mon, 07 Sep 2020 11:58:15 INFO     Done!
Mon, 07 Sep 2020 11:58:15 INFO     Program started
Mon, 07 Sep 2020 11:58:15 INFO     Solver selected: cplex
Mon, 07 Sep 2020 11:58:15 INFO     Testcase selected: /timeseries/EVDay01_mix5.xlsx
